store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,thumbnail,gallery,url_key,url_path,custom_design,page_layout,options_container,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,gift_wrapping_available,color,status,visibility,tax_class_id,occasion,apparel_type,sleeve_length,fit,size,length,gender,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,description,short_description,meta_keyword,custom_layout_update,price,special_price,weight,msrp,gift_wrapping_price,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,website,_media_image,_media_lable,_media_position,_media_is_disabled,image_label,small_image_label,thumbnail_label,is_recurring,material,luggage_size,luggage_travel_style,bag_luggage_type,accessories_size,luggage_style,accessories_type,shoe_size,shoe_type,gendered,width,bedding_pattern,homeware_style,bed_bath_type,decor_type,home_decor_type,camera_type,camera_megapixels,electronic_type,cost,price_type,sku_type,weight_type,price_view,shipment_type,samples_title,links_title,links_purchased_separately,links_exist,format,books_music_type,author_artist,genre,style,necklace_length,jewelry_type,recurring_profile,product_link,featured,start_slider_date_product,end_slider_date_product
admin,,Clothing,simple,,Pmtk006s,0,Merino V-neck Pullover Sweater,,,/p/m/pmtk006a_1.jpg,/p/m/pmtk006t_1.jpg,/p/m/pmtk006t_1.jpg,,merino-v-neck-pullover-sweater,merino-v-neck-pullover-sweater-828.html,,No layout updates,Product Info Column,,No,,No,No,Charcoal,Enabled,Not Visible Individually,Taxable Goods,,Knits,Long Sleeve,Regular,S,,Male,,,,,,,"Long sleeve, pull over style. V-neck. Relaxed fit through the chest. Ribbed neckline, cuff and hem. Available in Grey and Charcoal. 100% Merino wool. Dry clean.",A classy V-neck sweater crafted from smooth refined Merino wool. Essential for layering when changing climates.,,,210,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Merino V-neck Pullover Sweater,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pmtk006m,0,Merino V-neck Pullover Sweater,,,/p/m/pmtk006a_1.jpg,/p/m/pmtk006t_1.jpg,/p/m/pmtk006t_1.jpg,,merino-v-neck-pullover-sweater,merino-v-neck-pullover-sweater-829.html,,No layout updates,Product Info Column,,No,,No,No,Charcoal,Enabled,Not Visible Individually,Taxable Goods,,Knits,Long Sleeve,Regular,M,,Male,,,,,,,"Long sleeve, pull over style. V-neck. Relaxed fit through the chest. Ribbed neckline, cuff and hem. Available in Grey and Charcoal. 100% Merino wool. Dry clean.",A classy V-neck sweater crafted from smooth refined Merino wool. Essential for layering when changing climates.,,,210,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Merino V-neck Pullover Sweater,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pmtk006l,0,Merino V-neck Pullover Sweater,,,/p/m/pmtk006a_1.jpg,/p/m/pmtk006t_1.jpg,/p/m/pmtk006t_1.jpg,,merino-v-neck-pullover-sweater,merino-v-neck-pullover-sweater-830.html,,No layout updates,Product Info Column,,No,,No,No,Charcoal,Enabled,Not Visible Individually,Taxable Goods,,Knits,Long Sleeve,Regular,L,,Male,,,,,,,"Long sleeve, pull over style. V-neck. Relaxed fit through the chest. Ribbed neckline, cuff and hem. Available in Grey and Charcoal. 100% Merino wool. Dry clean.",A classy V-neck sweater crafted from smooth refined Merino wool. Essential for layering when changing climates.,,,210,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Merino V-neck Pullover Sweater,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pmtk006xl,0,Merino V-neck Pullover Sweater,,,/p/m/pmtk006a_1.jpg,/p/m/pmtk006t_1.jpg,/p/m/pmtk006t_1.jpg,,merino-v-neck-pullover-sweater,merino-v-neck-pullover-sweater-831.html,,No layout updates,Product Info Column,,No,,No,No,Charcoal,Enabled,Not Visible Individually,Taxable Goods,,Knits,Long Sleeve,Regular,XL,,Male,,,,,,,"Long sleeve, pull over style. V-neck. Relaxed fit through the chest. Ribbed neckline, cuff and hem. Available in Grey and Charcoal. 100% Merino wool. Dry clean.",A classy V-neck sweater crafted from smooth refined Merino wool. Essential for layering when changing climates.,,,210,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Merino V-neck Pullover Sweater,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwb00026,0,TriBeCa Skinny Jean,,,/p/w/pwb000a_1.jpg,/p/w/pwb000t_1.jpg,/p/w/pwb000t_1.jpg,,tribeca-skinny-jean,tribeca-skinny-jean.html,,No layout updates,Product Info Column,,No,,No,No,White,Enabled,Not Visible Individually,Taxable Goods,,Denim,,Skinny,26,,Female,,,,,,,"Ultra slim-fit, stretch denim. Mid rise. 5 pockets, tonal stitching. Cotton. Machine wash.",The perfect jean for travel. Extra strech for a comfortable and flattering fit. Pair with a loose fit top and nude pumps for a modern silhouette.,,,185,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,TriBeCa Skinny Jean,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwb00026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwb000b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwb00027,0,TriBeCa Skinny Jean,,,/p/w/pwb000a_1.jpg,/p/w/pwb000t_1.jpg,/p/w/pwb000t_1.jpg,,tribeca-skinny-jean,tribeca-skinny-jean-824.html,,No layout updates,Product Info Column,,No,,No,No,White,Enabled,Not Visible Individually,Taxable Goods,,Denim,,Skinny,27,,Female,,,,,,,"Ultra slim-fit, stretch denim. Mid rise. 5 pockets, tonal stitching. Cotton. Machine wash.",The perfect jean for travel. Extra strech for a comfortable and flattering fit. Pair with a loose fit top and nude pumps for a modern silhouette.,,,185,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,TriBeCa Skinny Jean,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwb00027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwb000b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwb00028,0,TriBeCa Skinny Jean,,,/p/w/pwb000a_1.jpg,/p/w/pwb000t_1.jpg,/p/w/pwb000t_1.jpg,,tribeca-skinny-jean,tribeca-skinny-jean-825.html,,No layout updates,Product Info Column,,No,,No,No,White,Enabled,Not Visible Individually,Taxable Goods,,Denim,,Skinny,28,,Female,,,,,,,"Ultra slim-fit, stretch denim. Mid rise. 5 pockets, tonal stitching. Cotton. Machine wash.",The perfect jean for travel. Extra strech for a comfortable and flattering fit. Pair with a loose fit top and nude pumps for a modern silhouette.,,,185,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,TriBeCa Skinny Jean,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwb00028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwb000b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwb00029,0,TriBeCa Skinny Jean,,,/p/w/pwb000a_1.jpg,/p/w/pwb000t_1.jpg,/p/w/pwb000t_1.jpg,,tribeca-skinny-jean,tribeca-skinny-jean-826.html,,No layout updates,Product Info Column,,No,,No,No,White,Enabled,Not Visible Individually,Taxable Goods,,Denim,,Skinny,29,,Female,,,,,,,"Ultra slim-fit, stretch denim. Mid rise. 5 pockets, tonal stitching. Cotton. Machine wash.",The perfect jean for travel. Extra strech for a comfortable and flattering fit. Pair with a loose fit top and nude pumps for a modern silhouette.,,,185,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,TriBeCa Skinny Jean,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwb00029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwb000b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwb00030,0,TriBeCa Skinny Jean,,,/p/w/pwb000a_1.jpg,/p/w/pwb000t_1.jpg,/p/w/pwb000t_1.jpg,,tribeca-skinny-jean,tribeca-skinny-jean-827.html,,No layout updates,Product Info Column,,No,,No,No,White,Enabled,Not Visible Individually,Taxable Goods,,Denim,,Skinny,30,,Female,,,,,,,"Ultra slim-fit, stretch denim. Mid rise. 5 pockets, tonal stitching. Cotton. Machine wash.",The perfect jean for travel. Extra strech for a comfortable and flattering fit. Pair with a loose fit top and nude pumps for a modern silhouette.,,,185,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,TriBeCa Skinny Jean,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwb00030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwb000b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwb00031,0,TriBeCa Skinny Jean,,,/p/w/pwb000a_1.jpg,/p/w/pwb000t_1.jpg,/p/w/pwb000t_1.jpg,,tribeca-skinny-jean,tribeca-skinny-jean-828.html,,No layout updates,Product Info Column,,No,,No,No,White,Enabled,Not Visible Individually,Taxable Goods,,Denim,,Skinny,31,,Female,,,,,,,"Ultra slim-fit, stretch denim. Mid rise. 5 pockets, tonal stitching. Cotton. Machine wash.",The perfect jean for travel. Extra strech for a comfortable and flattering fit. Pair with a loose fit top and nude pumps for a modern silhouette.,,,185,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,TriBeCa Skinny Jean,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwb00031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwb000b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwb00032,0,TriBeCa Skinny Jean,,,/p/w/pwb000a_1.jpg,/p/w/pwb000t_1.jpg,/p/w/pwb000t_1.jpg,,tribeca-skinny-jean,tribeca-skinny-jean-829.html,,No layout updates,Product Info Column,,No,,No,No,White,Enabled,Not Visible Individually,Taxable Goods,,Denim,,Skinny,32,,Female,,,,,,,"Ultra slim-fit, stretch denim. Mid rise. 5 pockets, tonal stitching. Cotton. Machine wash.",The perfect jean for travel. Extra strech for a comfortable and flattering fit. Pair with a loose fit top and nude pumps for a modern silhouette.,,,185,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,TriBeCa Skinny Jean,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwb00032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwb000b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwb00126,0,Villa Bermuda Shorts,,,/p/w/pwb001a_2.jpg,/p/w/pwb001t_2.jpg,/p/w/pwb001t_2.jpg,,villa-bermuda-shorts,villa-bermuda-shorts.html,,No layout updates,Product Info Column,,No,,No,No,Charcoal,Enabled,Not Visible Individually,Taxable Goods,,Pants,,Slim,26,,Female,,,,,,,"Bermuda shorts with side slit pockets and back pockets. Unlined. Available in Charcoal. Cotton/Polyester. Hand Wash, Dry Clean for best results.",Complete ease of movement for anything from beachcombing to city touring.,,,150,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Villa Bermuda Shorts,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwb00126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwb001b_2.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwb00127,0,Villa Bermuda Shorts,,,/p/w/pwb001a_2.jpg,/p/w/pwb001t_2.jpg,/p/w/pwb001t_2.jpg,,villa-bermuda-shorts,villa-bermuda-shorts-825.html,,No layout updates,Product Info Column,,No,,No,No,Charcoal,Enabled,Not Visible Individually,Taxable Goods,,Pants,,Slim,27,,Female,,,,,,,"Bermuda shorts with side slit pockets and back pockets. Unlined. Available in Charcoal. Cotton/Polyester. Hand Wash, Dry Clean for best results.",Complete ease of movement for anything from beachcombing to city touring.,,,150,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Villa Bermuda Shorts,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwb00127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwb001b_2.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwb00128,0,Villa Bermuda Shorts,,,/p/w/pwb001a_2.jpg,/p/w/pwb001t_2.jpg,/p/w/pwb001t_2.jpg,,villa-bermuda-shorts,villa-bermuda-shorts-826.html,,No layout updates,Product Info Column,,No,,No,No,Charcoal,Enabled,Not Visible Individually,Taxable Goods,,Pants,,Slim,28,,Female,,,,,,,"Bermuda shorts with side slit pockets and back pockets. Unlined. Available in Charcoal. Cotton/Polyester. Hand Wash, Dry Clean for best results.",Complete ease of movement for anything from beachcombing to city touring.,,,150,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Villa Bermuda Shorts,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwb00128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwb001b_2.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwb00129,0,Villa Bermuda Shorts,,,/p/w/pwb001a_2.jpg,/p/w/pwb001t_2.jpg,/p/w/pwb001t_2.jpg,,villa-bermuda-shorts,villa-bermuda-shorts-827.html,,No layout updates,Product Info Column,,No,,No,No,Charcoal,Enabled,Not Visible Individually,Taxable Goods,,Pants,,Slim,29,,Female,,,,,,,"Bermuda shorts with side slit pockets and back pockets. Unlined. Available in Charcoal. Cotton/Polyester. Hand Wash, Dry Clean for best results.",Complete ease of movement for anything from beachcombing to city touring.,,,150,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Villa Bermuda Shorts,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwb00129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwb001b_2.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwb00130,0,Villa Bermuda Shorts,,,/p/w/pwb001a_2.jpg,/p/w/pwb001t_2.jpg,/p/w/pwb001t_2.jpg,,villa-bermuda-shorts,villa-bermuda-shorts-828.html,,No layout updates,Product Info Column,,No,,No,No,Charcoal,Enabled,Not Visible Individually,Taxable Goods,,Pants,,Slim,30,,Female,,,,,,,"Bermuda shorts with side slit pockets and back pockets. Unlined. Available in Charcoal. Cotton/Polyester. Hand Wash, Dry Clean for best results.",Complete ease of movement for anything from beachcombing to city touring.,,,150,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Villa Bermuda Shorts,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwb00130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwb001b_2.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwb00131,0,Villa Bermuda Shorts,,,/p/w/pwb001a_2.jpg,/p/w/pwb001t_2.jpg,/p/w/pwb001t_2.jpg,,villa-bermuda-shorts,villa-bermuda-shorts-829.html,,No layout updates,Product Info Column,,No,,No,No,Charcoal,Enabled,Not Visible Individually,Taxable Goods,,Pants,,Slim,31,,Female,,,,,,,"Bermuda shorts with side slit pockets and back pockets. Unlined. Available in Charcoal. Cotton/Polyester. Hand Wash, Dry Clean for best results.",Complete ease of movement for anything from beachcombing to city touring.,,,150,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Villa Bermuda Shorts,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwb00131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwb001b_3.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwb00131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwb001t_3.jpg,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwb00132,0,Villa Bermuda Shorts,,,/p/w/pwb001a_3.jpg,/p/w/pwb001t_3.jpg,/p/w/pwb001t_3.jpg,,villa-bermuda-shorts,villa-bermuda-shorts-830.html,,No layout updates,Product Info Column,,No,,No,No,Charcoal,Enabled,Not Visible Individually,Taxable Goods,,Pants,,Slim,32,,Female,,,,,,,"Bermuda shorts with side slit pockets and back pockets. Unlined. Available in Charcoal. Cotton/Polyester. Hand Wash, Dry Clean for best results.",Complete ease of movement for anything from beachcombing to city touring.,,,150,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Villa Bermuda Shorts,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwb00132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwb001b_3.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwb0030,0,Cornelia Skirt,,,/p/w/pwb003a_1.jpg,/p/w/pwb003t_1.jpg,/p/w/pwb003t_1.jpg,,cornelia-skirt,cornelia-skirt.html,,No layout updates,Product Info Column,,No,,No,No,Grey,Enabled,Not Visible Individually,Taxable Goods,,Skirts,,,0,,Female,,,,,,,"Cotton canvas a-line skirt with front button detail. 20"" length. Available in Grey. Imported. Cotton. Machine Wash, Dry clean for best results.",Durable yet stylish for around the world adventures.,,,225,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Cornelia Skirt,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwb0030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwb003b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwb0032,0,Cornelia Skirt,,,/p/w/pwb003a_1.jpg,/p/w/pwb003t_1.jpg,/p/w/pwb003t_1.jpg,,cornelia-skirt,cornelia-skirt-826.html,,No layout updates,Product Info Column,,No,,No,No,Grey,Enabled,Not Visible Individually,Taxable Goods,,Skirts,,,2,,Female,,,,,,,"Cotton canvas a-line skirt with front button detail. 20"" length. Available in Grey. Imported. Cotton. Machine Wash, Dry clean for best results.",Durable yet stylish for around the world adventures.,,,225,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Cornelia Skirt,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwb0032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwb003b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwb0034,0,Cornelia Skirt,,,/p/w/pwb003a_1.jpg,/p/w/pwb003t_1.jpg,/p/w/pwb003t_1.jpg,,cornelia-skirt,cornelia-skirt-827.html,,No layout updates,Product Info Column,,No,,No,No,Grey,Enabled,Not Visible Individually,Taxable Goods,,Skirts,,,4,,Female,,,,,,,"Cotton canvas a-line skirt with front button detail. 20"" length. Available in Grey. Imported. Cotton. Machine Wash, Dry clean for best results.",Durable yet stylish for around the world adventures.,,,225,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Cornelia Skirt,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwb0034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwb003b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwb0036,0,Cornelia Skirt,,,/p/w/pwb003a_1.jpg,/p/w/pwb003t_1.jpg,/p/w/pwb003t_1.jpg,,cornelia-skirt,cornelia-skirt-828.html,,No layout updates,Product Info Column,,No,,No,No,Grey,Enabled,Not Visible Individually,Taxable Goods,,Skirts,,,6,,Female,,,,,,,"Cotton canvas a-line skirt with front button detail. 20"" length. Available in Grey. Imported. Cotton. Machine Wash, Dry clean for best results.",Durable yet stylish for around the world adventures.,,,225,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Cornelia Skirt,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwb0036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwb003b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwb0038,0,Cornelia Skirt,,,/p/w/pwb003a_1.jpg,/p/w/pwb003t_1.jpg,/p/w/pwb003t_1.jpg,,cornelia-skirt,cornelia-skirt-829.html,,No layout updates,Product Info Column,,No,,No,No,Grey,Enabled,Not Visible Individually,Taxable Goods,,Skirts,,,8,,Female,,,,,,,"Cotton canvas a-line skirt with front button detail. 20"" length. Available in Grey. Imported. Cotton. Machine Wash, Dry clean for best results.",Durable yet stylish for around the world adventures.,,,225,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Cornelia Skirt,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwb0038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwb003b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwb00310,0,Cornelia Skirt,,,/p/w/pwb003a_1.jpg,/p/w/pwb003t_1.jpg,/p/w/pwb003t_1.jpg,,cornelia-skirt,cornelia-skirt-830.html,,No layout updates,Product Info Column,,No,,No,No,Grey,Enabled,Not Visible Individually,Taxable Goods,,Skirts,,,10,,Female,,,,,,,"Cotton canvas a-line skirt with front button detail. 20"" length. Available in Grey. Imported. Cotton. Machine Wash, Dry clean for best results.",Durable yet stylish for around the world adventures.,,,225,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Cornelia Skirt,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwb00310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwb003b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
